time_stamp,event,user_name,ip_address,access,server,nb_queued_requests_on_server,error
2025-08-06 20:38:12.966834,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:15.978383,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:15.981971,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:16.022091,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:16.025410,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:18.976543,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:18.977991,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:18.979907,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:18.980922,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:22.020347,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:22.022130,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:22.026497,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:22.029470,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:24.996648,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:24.996673,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:24.998441,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:24.998535,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:28.018930,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:28.019376,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:28.023649,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:28.025296,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:30.975697,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:30.977485,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:31.024744,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:31.026080,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:33.997522,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:34.007013,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:34.032471,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:34.035647,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:49.021439,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:49.024377,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:49.065534,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:49.070497,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:52.031902,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:52.031944,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:52.034897,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:52.035141,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:55.020257,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:55.025253,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:55.060925,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:55.066748,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:57.532619,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:57.534222,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:58.128088,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:58.130021,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:58.132808,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:38:58.133397,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:39:01.049710,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:39:01.049752,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:39:01.051394,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:39:01.052021,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:39:04.088853,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:39:04.088978,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:39:04.093871,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
2025-08-06 20:39:04.093902,rejected,No token,127.0.0.1,Denied,None,-1,Authentication failed
